ix,iy,count
-1407015,772197,1
-1407015,772201,1
-1407015,772203,1
-1407015,772223,1
-1407015,772398,1
-1407015,772434,1
-1407015,772899,1
-1407015,772967,1
-1407015,772999,1
-1407015,773073,1
-1407015,773239,1
-1407015,773318,1
-1407015,773335,1
-1407015,773538,1
-1407015,773638,1
-1407015,774099,1
-1407015,774153,1
-1407015,774205,1
-1407015,774224,1
-1407015,774230,6
-1407015,774267,1
-1407014,770388,1
-1407014,770400,1
-1407014,771309,1
-1407014,771674,1
-1407014,771929,1
-1407014,771955,1
-1407014,771963,1
-1407014,771988,1
-1407014,771990,1
-1407014,772181,1
-1407014,772196,1
-1407014,772215,1
-1407014,772836,1
-1407014,772887,1
-1407014,772896,1
-1407014,772899,3
-1407014,772900,1
-1407014,772903,1
-1407014,773058,1
-1407014,773060,1
-1407014,773066,1
-1407014,773092,1
-1407014,773135,1
-1407014,773232,1
-1407014,773251,1
-1407014,773255,1
-1407014,773315,1
-1407014,773508,1
-1407014,773524,1
-1407014,773535,2
-1407014,773537,1
-1407014,774227,20
-1407014,774231,6
-1407014,774249,1
-1407013,770701,1
-1407013,771103,1
-1407013,771280,1
-1407013,771335,1
-1407013,771953,1
-1407013,772027,1
-1407013,772199,1
-1407013,772224,1
-1407013,772245,1
-1407013,772897,1
-1407013,772899,1
-1407013,773063,1
-1407013,773077,1
-1407013,773133,1
-1407013,773227,1
-1407013,773318,1
-1407013,773325,1
-1407013,773501,1
-1407013,773535,1
-1407013,773542,1
-1407013,773581,1
-1407013,773886,2
-1407013,773950,1
-1407013,773964,1
-1407013,773978,1
-1407013,774228,2
-1407013,774241,1
-1407013,774251,1
-1407013,774269,1
-1407013,774284,1
-1407013,774365,1
-1407012,769894,1
-1407012,769898,1
-1407012,771097,1
-1407012,771103,1
-1407012,771624,1
-1407012,771854,1
-1407012,771952,1
-1407012,772195,1
-1407012,772199,1
-1407012,772202,1
-1407012,772209,1
-1407012,772395,1
-1407012,772414,1
-1407012,772899,53
-1407012,772905,1
-1407012,772923,1
-1407012,773053,1
-1407012,773104,1
-1407012,773227,1
-1407012,773339,1
-1407012,773348,1
-1407012,773518,1
-1407012,773539,1
-1407012,773657,2
-1407012,773966,1
-1407012,774236,16
-1407012,774285,1
-1407011,769894,2
-1407011,769895,2
-1407011,771078,1
-1407011,771343,1
-1407011,771970,1
-1407011,771983,1
-1407011,771986,1
-1407011,771990,1
-1407011,772025,1
-1407011,772180,17
-1407011,772352,1
-1407011,772402,1
-1407011,772850,1
-1407011,772988,1
-1407011,773073,1
-1407011,773231,1
-1407011,773308,1
-1407011,773335,1
-1407011,773509,1
-1407011,773517,1
-1407011,773534,1
-1407011,773540,1
-1407011,773556,1
-1407011,773965,1
-1407011,774078,1
-1407011,774227,1
-1407011,774260,1
-1407011,774375,1
-1407010,771634,1
-1407010,771650,1
-1407010,772207,1
-1407010,772255,1
-1407010,772393,1
-1407010,772412,1
-1407010,772888,1
-1407010,772898,1
-1407010,772926,1
-1407010,772975,2
-1407010,773010,1
-1407010,773070,1
-1407010,773205,1
-1407010,773227,1
-1407010,773249,1
-1407010,773253,1
-1407010,773276,1
-1407010,773301,1
-1407010,773343,1
-1407010,773536,1
-1407010,773539,1
-1407010,773542,1
-1407010,773543,1
-1407010,773588,1
-1407010,773921,1
-1407010,773947,1
-1407010,773971,1
-1407010,773977,1
-1407010,774214,1
-1407010,774223,1
-1407009,771230,1
-1407009,771670,1
-1407009,772137,1
-1407009,772194,1
-1407009,772207,1
-1407009,772726,1
-1407009,772735,1
-1407009,772872,2
-1407009,772912,1
-1407009,772919,1
-1407009,772933,1
-1407009,772988,1
-1407009,773070,1
-1407009,773080,1
-1407009,773220,1
-1407009,773300,1
-1407009,773367,1
-1407009,773522,1
-1407009,773532,40
-1407009,773535,1
-1407009,774229,1
-1407009,774231,3
-1407009,774316,1
-1407008,769895,1
-1407008,771536,1
-1407008,771541,1
-1407008,771621,1
-1407008,772005,1
-1407008,772184,2
-1407008,772770,1
-1407008,772802,1
-1407008,772828,1
-1407008,772862,1
-1407008,772894,1
-1407008,772906,1
-1407008,773013,1
-1407008,773066,1
-1407008,773071,1
-1407008,773073,1
-1407008,773195,1
-1407008,773228,1
-1407008,773297,1
-1407008,773500,1
-1407008,773524,1
-1407008,773531,1
-1407008,773534,1
-1407008,773556,1
-1407008,773681,1
-1407008,773732,1
-1407008,773779,1
-1407008,773889,2
-1407008,773901,1
-1407008,773952,1
-1407008,774231,1
-1407008,774302,1
-1407007,771115,1
-1407007,771346,1
-1407007,771952,1
-1407007,772170,1
-1407007,772190,1
-1407007,772261,1
-1407007,772405,1
-1407007,773051,1
-1407007,773167,1
-1407007,773228,1
-1407007,773244,1
-1407007,773257,1
-1407007,773289,2
-1407007,773504,1
-1407007,773512,2
-1407007,773548,1
-1407007,773960,1
-1407007,773974,3
-1407007,773977,1
-1407007,774203,1
-1407007,774228,1
-1407007,774309,1
-1407006,770015,1
-1407006,771653,1
-1407006,771914,1
-1407006,772007,1
-1407006,772184,1
-1407006,772199,1
-1407006,772221,1
-1407006,772544,1
-1407006,772763,1
-1407006,772819,1
-1407006,772820,6
-1407006,772866,1
-1407006,772909,1
-1407006,772921,1
-1407006,772927,1
-1407006,773203,1
-1407006,773324,1
-1407006,773355,2
-1407006,773489,1
-1407006,773511,1
-1407006,773518,1
-1407006,773656,3
-1407006,773726,1
-1407006,773901,2
-1407006,773969,1
-1407006,774076,1
-1407006,774078,1
-1407006,774081,1
-1407006,774092,1
-1407006,774222,1
-1407006,774233,4
-1407006,774274,1
-1407006,774440,1
-1407005,771183,1
-1407005,771302,1
-1407005,771654,1
-1407005,771676,1
-1407005,771922,1
-1407005,772205,1
-1407005,772240,1
-1407005,772427,1
-1407005,772761,1
-1407005,772817,1
-1407005,772876,4
-1407005,772879,1
-1407005,772889,1
-1407005,773002,1
-1407005,773014,1
-1407005,773036,1
-1407005,773183,1
-1407005,773200,1
-1407005,773234,1
-1407005,773302,1
-1407005,773325,1
-1407005,773483,1
-1407005,773511,1
-1407005,773512,1
-1407005,773886,2
-1407005,773963,3
-1407005,773967,1
-1407005,774228,1
-1407005,774331,1
-1407004,770642,1
-1407004,770986,1
-1407004,771099,1
-1407004,771829,1
-1407004,771952,1
-1407004,772178,1
-1407004,772213,1
-1407004,772823,1
-1407004,772927,1
-1407004,772937,1
-1407004,772961,1
-1407004,772998,1
-1407004,773008,1
-1407004,773034,1
-1407004,773160,1
-1407004,773189,1
-1407004,773254,1
-1407004,773288,1
-1407004,773327,1
-1407004,773344,1
-1407004,773482,1
-1407004,773489,1
-1407004,773906,1
-1407004,773970,1
-1407004,773973,2
-1407004,774205,1
-1407004,774227,1
-1407004,774228,1
-1407004,774267,1
-1407004,774329,1
-1407003,771188,1
-1407003,771205,1
-1407003,771302,1
-1407003,771304,1
-1407003,771305,1
-1407003,771908,1
-1407003,771925,1
-1407003,771930,1
-1407003,771948,1
-1407003,772197,1
-1407003,772430,1
-1407003,772496,1
-1407003,772750,1
-1407003,772787,1
-1407003,772797,1
-1407003,772849,1
-1407003,772887,1
-1407003,772913,1
-1407003,773114,1
-1407003,773123,1
-1407003,773205,1
-1407003,773214,1
-1407003,773255,1
-1407003,773365,1
-1407003,773394,1
-1407003,773495,1
-1407003,773505,1
-1407003,773508,1
-1407003,773518,1
-1407003,773893,1
-1407003,773959,1
-1407003,774006,2
-1407003,774137,1
-1407002,770513,1
-1407002,771092,1
-1407002,771221,3
-1407002,771304,1
-1407002,771619,1
-1407002,771852,1
-1407002,772168,1
-1407002,772190,1
-1407002,772215,1
-1407002,772363,1
-1407002,772429,1
-1407002,772736,1
-1407002,772865,1
-1407002,772901,1
-1407002,772911,1
-1407002,772920,1
-1407002,773020,1
-1407002,773077,1
-1407002,773287,1
-1407002,773333,1
-1407002,773334,1
-1407002,773492,1
-1407002,773502,1
-1407002,773525,6
-1407002,773526,1
-1407002,773583,1
-1407002,773589,1
-1407002,773729,1
-1407002,773959,1
-1407002,773969,1
-1407002,773977,1
-1407002,774071,1
-1407002,774224,1
-1407002,774226,1
-1407002,774264,1
-1407001,769669,1
-1407001,769958,1
-1407001,770009,1
-1407001,771304,1
-1407001,771814,1
-1407001,771936,1
-1407001,772126,6
-1407001,772154,1
-1407001,772200,1
-1407001,772203,1
-1407001,772223,1
-1407001,772337,1
-1407001,772373,1
-1407001,772430,1
-1407001,772756,1
-1407001,772758,1
-1407001,772851,1
-1407001,772860,1
-1407001,772887,1
-1407001,772893,1
-1407001,772898,1
-1407001,772900,1
-1407001,772929,1
-1407001,772983,1
-1407001,773162,1
-1407001,773198,1
-1407001,773236,1
-1407001,773261,1
-1407001,773314,1
-1407001,773348,1
-1407001,773417,1
-1407001,773464,1
-1407001,773493,1
-1407001,773515,1
-1407001,773518,3
-1407001,773591,1
-1407001,773911,2
-1407001,773959,1
-1407001,773960,2
-1407001,773962,5
-1407001,773973,1
-1407001,774005,1
-1407001,774140,1
-1407001,774235,2
-1407001,774266,1
-1407000,770610,1
-1407000,771246,1
-1407000,771302,1
-1407000,771303,1
-1407000,771320,1
-1407000,772195,2
-1407000,772401,1
-1407000,772476,1
-1407000,772663,1
-1407000,772865,1
-1407000,772899,2
-1407000,772907,1
-1407000,772915,1
-1407000,772934,1
-1407000,773041,1
-1407000,773045,39
-1407000,773123,3
-1407000,773139,1
-1407000,773146,1
-1407000,773224,1
-1407000,773256,1
-1407000,773281,1
-1407000,773285,1
-1407000,773495,1
-1407000,773529,1
-1407000,773537,1
-1407000,773584,1
-1407000,773952,1
-1407000,773957,2
-1407000,773958,2
-1407000,773959,3
-1407000,773973,1
-1407000,774186,3
-1407000,774214,1
-1407000,774219,1
-1406999,771302,1
-1406999,771916,1
-1406999,771955,1
-1406999,772131,1
-1406999,772165,1
-1406999,772225,1
-1406999,772666,1
-1406999,772844,1
-1406999,772884,1
-1406999,772891,1
-1406999,773097,1
-1406999,773162,1
-1406999,773168,1
-1406999,773214,1
-1406999,773218,1
-1406999,773266,1
-1406999,773280,1
-1406999,773343,1
-1406999,773346,1
-1406999,773544,1
-1406999,773555,5
-1406999,773581,1
-1406999,773883,2
-1406999,773905,1
-1406999,773927,1
-1406999,773955,3
-1406999,773958,1
-1406999,773967,2
-1406999,773969,1
-1406999,773981,1
-1406999,774164,1
-1406999,774222,3
-1406999,774248,1
-1406999,774260,1
-1406999,774262,1
-1406998,771226,1
-1406998,771306,1
-1406998,771310,1
-1406998,771918,1
-1406998,771959,1
-1406998,772014,1
-1406998,772150,1
-1406998,772177,1
-1406998,772188,1
-1406998,772257,1
-1406998,772656,1
-1406998,772766,1
-1406998,772919,1
-1406998,772979,1
-1406998,772982,1
-1406998,773065,11
-1406998,773076,1
-1406998,773110,1
-1406998,773112,1
-1406998,773239,1
-1406998,773261,1
-1406998,773662,1
-1406998,773904,1
-1406998,773909,1
-1406998,773945,1
-1406998,773953,1
-1406998,773957,1
-1406998,773961,2
-1406998,773973,2
-1406998,774143,1
-1406998,774220,1
-1406998,774251,1
-1406998,774315,1
-1406997,770989,1
-1406997,771616,1
-1406997,771622,24
-1406997,771929,1
-1406997,771931,1
-1406997,771951,1
-1406997,771954,1
-1406997,772185,1
-1406997,772193,1
-1406997,772197,1
-1406997,772203,1
-1406997,772334,1
-1406997,772662,1
-1406997,772789,1
-1406997,772899,1
-1406997,773003,1
-1406997,773008,1
-1406997,773174,1
-1406997,773248,1
-1406997,773493,2
-1406997,773501,2
-1406997,773503,2
-1406997,773520,1
-1406997,773521,1
-1406997,773668,1
-1406997,773895,1
-1406997,773939,1
-1406997,773963,8
-1406997,773964,1
-1406997,773980,2
-1406997,774223,1
-1406997,774229,1
-1406997,774232,1
-1406997,774384,1
-1406996,771310,1
-1406996,771923,1
-1406996,771948,1
-1406996,772170,1
-1406996,772222,1
-1406996,772675,1
-1406996,772755,1
-1406996,772897,1
-1406996,772902,1
-1406996,772916,1
-1406996,772918,1
-1406996,773015,1
-1406996,773064,1
-1406996,773073,1
-1406996,773076,1
-1406996,773109,1
-1406996,773186,1
-1406996,773207,1
-1406996,773214,1
-1406996,773246,1
-1406996,773321,1
-1406996,773493,1
-1406996,773497,1
-1406996,773501,1
-1406996,773505,1
-1406996,773507,1
-1406996,773510,1
-1406996,773524,1
-1406996,773641,1
-1406996,773897,1
-1406996,773962,1
-1406996,773965,2
-1406996,773967,1
-1406996,773969,5
-1406996,773975,1
-1406996,773977,1
-1406996,773988,1
-1406996,774074,1
-1406996,774222,3
-1406996,774254,1
-1406996,774298,1
-1406995,771319,1
-1406995,771324,1
-1406995,771661,1
-1406995,771954,1
-1406995,772187,1
-1406995,772193,1
-1406995,772200,1
-1406995,772207,1
-1406995,772212,1
-1406995,772214,1
-1406995,772215,1
-1406995,772669,1
-1406995,772672,1
-1406995,773014,1
-1406995,773041,1
-1406995,773074,1
-1406995,773166,1
-1406995,773258,1
-1406995,773325,1
-1406995,773487,2
-1406995,773496,1
-1406995,773497,1
-1406995,773500,1
-1406995,773502,1
-1406995,773505,1
-1406995,773588,1
-1406995,773734,2
-1406995,773911,1
-1406995,773965,3
-1406995,773966,3
-1406995,773968,4
-1406995,773974,1
-1406995,773978,1
-1406995,774002,1
-1406995,774248,1
-1406995,774249,1
-1406994,770583,1
-1406994,771325,1
-1406994,771943,1
-1406994,771955,1
-1406994,772146,1
-1406994,772194,1
-1406994,772195,1
-1406994,772199,1
-1406994,772207,1
-1406994,772216,1
-1406994,772218,1
-1406994,772219,1
-1406994,772220,1
-1406994,772221,1
-1406994,772292,1
-1406994,772667,1
-1406994,772668,1
-1406994,772681,1
-1406994,772784,1
-1406994,772883,1
-1406994,772885,1
-1406994,772894,1
-1406994,773006,1
-1406994,773016,1
-1406994,773110,1
-1406994,773262,1
-1406994,773490,2
-1406994,773511,1
-1406994,773520,1
-1406994,773527,1
-1406994,773528,1
-1406994,773898,2
-1406994,773948,1
-1406994,773949,1
-1406994,773955,1
-1406994,773961,1
-1406994,773984,2
-1406994,774057,1
-1406994,774140,1
-1406994,774442,1
-1406993,771321,1
-1406993,771573,1
-1406993,771953,1
-1406993,772043,1
-1406993,772141,1
-1406993,772168,1
-1406993,772216,1
-1406993,772218,1
-1406993,772221,1
-1406993,772223,1
-1406993,772420,1
-1406993,772672,1
-1406993,772678,1
-1406993,772698,1
-1406993,772966,1
-1406993,773013,1
-1406993,773076,1
-1406993,773262,1
-1406993,773300,1
-1406993,773311,1
-1406993,773332,1
-1406993,773500,1
-1406993,773510,1
-1406993,773523,1
-1406993,773717,1
-1406993,773934,1
-1406993,773952,1
-1406993,773953,1
-1406993,773963,5
-1406993,773966,1
-1406993,773971,2
-1406993,773972,1
-1406993,773982,1
-1406993,774001,2
-1406993,774218,1
-1406993,774220,2
-1406993,774224,3
-1406993,774262,2
-1406992,769664,1
-1406992,770871,1
-1406992,770984,1
-1406992,772220,1
-1406992,772666,1
-1406992,772670,1
-1406992,772674,1
-1406992,772675,1
-1406992,772690,1
-1406992,772870,1
-1406992,772894,1
-1406992,772917,1
-1406992,772924,1
-1406992,772989,1
-1406992,773017,1
-1406992,773076,1
-1406992,773078,1
-1406992,773237,1
-1406992,773240,1
-1406992,773241,1
-1406992,773249,1
-1406992,773259,1
-1406992,773267,1
-1406992,773318,1
-1406992,773349,1
-1406992,773497,1
-1406992,773500,1
-1406992,773505,1
-1406992,773904,2
-1406992,773965,2
-1406992,773968,1
-1406992,773983,1
-1406992,774093,1
-1406992,774220,1
-1406992,774221,1
-1406991,769996,1
-1406991,770829,1
-1406991,771380,1
-1406991,771955,1
-1406991,772168,1
-1406991,772169,1
-1406991,772170,1
-1406991,772202,1
-1406991,772203,1
-1406991,772223,1
-1406991,772670,1
-1406991,772671,2
-1406991,772674,1
-1406991,772675,1
-1406991,772676,1
-1406991,772859,1
-1406991,772887,1
-1406991,772905,1
-1406991,772915,1
-1406991,773020,1
-1406991,773182,1
-1406991,773238,1
-1406991,773327,1
-1406991,773507,1
-1406991,773518,1
-1406991,773528,1
-1406991,773565,1
-1406991,773593,1
-1406991,773900,2
-1406991,773933,1
-1406991,773935,2
-1406991,773956,1
-1406991,773968,1
-1406991,773972,1
-1406991,773978,1
-1406991,773986,1
-1406991,773992,2
-1406991,773998,1
-1406991,774225,1
-1406991,774251,1
-1406990,769692,1
-1406990,769832,1
-1406990,770525,1
-1406990,770830,1
-1406990,771316,1
-1406990,772159,1
-1406990,772167,1
-1406990,772169,1
-1406990,772179,1
-1406990,772197,5
-1406990,772221,1
-1406990,772422,1
-1406990,772667,1
-1406990,772670,1
-1406990,772676,1
-1406990,772682,1
-1406990,772791,1
-1406990,772963,1
-1406990,773103,2
-1406990,773106,1
-1406990,773108,1
-1406990,773175,1
-1406990,773246,1
-1406990,773281,1
-1406990,773496,1
-1406990,773498,5
-1406990,773554,1
-1406990,773577,1
-1406990,773589,1
-1406990,773933,2
-1406990,773946,2
-1406990,773960,1
-1406990,773961,1
-1406990,773964,5
-1406990,774012,1
-1406990,774078,1
-1406990,774191,1
-1406990,774251,1
-1406990,774252,1
-1406989,772174,1
-1406989,772195,1
-1406989,772196,1
-1406989,772221,1
-1406989,772428,1
-1406989,772670,1
-1406989,772674,1
-1406989,772676,1
-1406989,772677,1
-1406989,772680,1
-1406989,772698,1
-1406989,772877,1
-1406989,772880,1
-1406989,772882,1
-1406989,773020,1
-1406989,773021,1
-1406989,773108,2
-1406989,773196,1
-1406989,773248,1
-1406989,773269,1
-1406989,773273,1
-1406989,773312,1
-1406989,773495,1
-1406989,773504,1
-1406989,773508,2
-1406989,773518,1
-1406989,773857,1
-1406989,773868,1
-1406989,773908,7
-1406989,773946,1
-1406989,773948,1
-1406989,773958,1
-1406989,773979,2
-1406989,773983,1
-1406989,773986,2
-1406989,773990,1
-1406989,774041,2
-1406989,774141,1
-1406989,774216,1
-1406989,774217,1
-1406989,774221,1
-1406989,774247,1
-1406989,774255,1
-1406988,771297,1
-1406988,771320,1
-1406988,771636,1
-1406988,771937,1
-1406988,772069,2
-1406988,772177,1
-1406988,772195,1
-1406988,772665,1
-1406988,772671,1
-1406988,772674,1
-1406988,772694,1
-1406988,772855,1
-1406988,772877,2
-1406988,772894,1
-1406988,772907,1
-1406988,773024,1
-1406988,773034,1
-1406988,773085,1
-1406988,773094,1
-1406988,773144,1
-1406988,773187,1
-1406988,773251,1
-1406988,773281,1
-1406988,773485,1
-1406988,773496,1
-1406988,773498,2
-1406988,773501,1
-1406988,773509,1
-1406988,773513,1
-1406988,773729,1
-1406988,773735,1
-1406988,773898,2
-1406988,773915,1
-1406988,773949,1
-1406988,773966,3
-1406988,774066,1
-1406988,774173,2
-1406988,774197,1
-1406988,774214,3
-1406988,774217,1
-1406988,774264,1
-1406988,774273,1
-1406987,769688,1
-1406987,770010,1
-1406987,770092,1
-1406987,771336,1
-1406987,771927,1
-1406987,772031,1
-1406987,772142,1
-1406987,772146,1
-1406987,772179,1
-1406987,772185,1
-1406987,772194,1
-1406987,772661,1
-1406987,772665,2
-1406987,772673,1
-1406987,772674,1
-1406987,772685,1
-1406987,772686,1
-1406987,772687,1
-1406987,772884,1
-1406987,772886,1
-1406987,772892,1
-1406987,772985,1
-1406987,772999,1
-1406987,773011,1
-1406987,773025,1
-1406987,773083,1
-1406987,773160,1
-1406987,773200,1
-1406987,773268,1
-1406987,773274,1
-1406987,773277,1
-1406987,773324,1
-1406987,773342,1
-1406987,773378,1
-1406987,773492,1
-1406987,773498,1
-1406987,773502,1
-1406987,773506,1
-1406987,773731,3
-1406987,773898,7
-1406987,773941,1
-1406987,773969,1
-1406987,773970,1
-1406987,773971,1
-1406987,773975,2
-1406987,773985,1
-1406987,773999,1
-1406987,774018,1
-1406987,774203,1
-1406987,774216,2
-1406987,774223,2
-1406987,774243,1
-1406987,774282,1
-1406987,774291,1
-1406986,771194,1
-1406986,771421,1
-1406986,771924,1
-1406986,771961,1
-1406986,772003,2
-1406986,772166,43
-1406986,772180,1
-1406986,772195,1
-1406986,772436,1
-1406986,772664,1
-1406986,772665,1
-1406986,772675,2
-1406986,772676,2
-1406986,772686,1
-1406986,772860,1
-1406986,772944,1
-1406986,772960,1
-1406986,773010,1
-1406986,773174,1
-1406986,773216,1
-1406986,773261,3
-1406986,773299,9
-1406986,773417,1
-1406986,773502,1
-1406986,773504,2
-1406986,773505,1
-1406986,773506,1
-1406986,773526,1
-1406986,773562,1
-1406986,773566,1
-1406986,773586,2
-1406986,773745,1
-1406986,773928,1
-1406986,773930,1
-1406986,773942,1
-1406986,773976,1
-1406986,773993,2
-1406986,774046,1
-1406986,774123,1
-1406986,774219,1
-1406986,774259,1
-1406986,774280,1
-1406985,770648,1
-1406985,771302,1
-1406985,771976,1
-1406985,772132,1
-1406985,772185,1
-1406985,772186,1
-1406985,772663,1
-1406985,772665,1
-1406985,772666,1
-1406985,772671,1
-1406985,772677,1
-1406985,772863,1
-1406985,772905,5
-1406985,773032,1
-1406985,773074,1
-1406985,773115,1
-1406985,773182,1
-1406985,773272,1
-1406985,773279,1
-1406985,773351,1
-1406985,773358,1
-1406985,773503,1
-1406985,773526,1
-1406985,773859,1
-1406985,773928,1
-1406985,773932,1
-1406985,773940,2
-1406985,773942,1
-1406985,773957,1
-1406985,773975,1
-1406985,773979,1
-1406985,773980,1
-1406985,773983,2
-1406985,773988,1
-1406985,774034,1
-1406985,774042,1
-1406985,774216,1
-1406985,774217,1
-1406985,774226,1
-1406985,774230,1
-1406985,774239,1
-1406985,774251,1
-1406985,774281,1
-1406985,774326,1
-1406984,769816,1
-1406984,771327,1
-1406984,771968,1
-1406984,772371,1
-1406984,772528,1
-1406984,772661,1
-1406984,772663,1
-1406984,772664,1
-1406984,772665,1
-1406984,772848,1
-1406984,773039,1
-1406984,773045,1
-1406984,773047,1
-1406984,773054,1
-1406984,773339,1
-1406984,773490,1
