ix,iy,count,n_genera,n_observers,n_captive,last_observed,median_last10_observed
-1406845,773052,2,2,2,0,2019-04-28,2019-04-28
-1406845,773289,2,1,1,0,2019-05-17,2019-05-17
-1406845,773290,1,1,1,0,2018-08-04,2018-08-04
-1406845,773596,1,1,1,1,2016-05-20,2016-05-20
-1406845,773599,1,1,1,0,2016-05-20,2016-05-20
-1406845,773872,1,1,1,0,2016-06-18,2016-06-18
-1406845,773875,5,2,1,0,2017-05-14,2017-05-14
-1406845,773876,1,1,1,0,2017-04-16,2017-04-16
-1406845,773880,1,1,1,0,2016-03-12,2016-03-12
-1406845,774013,1,1,1,0,2016-08-13,2016-08-13
-1406845,774018,1,1,1,0,2016-08-13,2016-08-13
-1406845,774166,1,1,1,0,2018-04-07,2018-04-07
-1406845,774342,1,1,1,0,2017-05-29,2017-05-29
-1406845,774347,1,1,1,0,2017-08-09,2017-08-09
-1406845,774429,1,1,1,0,2017-06-14,2017-06-14
-1406844,771766,1,1,1,0,2019-04-04,2019-04-04
-1406844,771914,4,3,1,0,2016-05-05,2016-05-05
-1406844,771928,1,1,1,1,2017-06-25,2017-06-25
-1406844,771945,1,1,1,0,2018-06-04,2018-06-04
-1406844,771967,1,1,1,1,2016-05-24,2016-05-24
-1406844,771976,1,1,1,1,2019-05-04,2019-05-04
-1406844,771997,1,1,1,0,2016-05-21,2016-05-21
-1406844,772292,1,1,1,0,2017-04-18,2017-04-18
-1406844,772411,1,1,1,0,2017-02-11,2017-02-11
-1406844,772623,1,1,1,0,2018-09-28,2018-09-28
-1406844,772910,1,1,1,0,2019-04-26,2019-04-26
-1406844,772913,1,1,1,0,2019-04-26,2019-04-26
-1406844,772974,1,1,1,0,2019-04-27,2019-04-27
-1406844,773049,1,1,1,0,2019-04-28,2019-04-28
-1406844,773051,2,2,2,0,2019-04-28,2019-04-28
-1406844,773052,1,1,1,0,2019-04-28,2019-04-28
-1406844,773064,1,1,1,0,2019-04-27,2019-04-27
-1406844,773881,1,1,1,0,2017-04-16,2017-04-16
-1406844,774091,1,1,1,0,2019-06-10,2019-06-10
-1406844,774148,1,1,1,0,2019-06-22,2019-06-22
-1406844,774404,1,1,1,0,2017-07-20,2017-07-20
-1406843,771340,1,1,1,0,2019-05-17,2019-05-17
-1406843,771755,1,1,1,0,2019-04-06,2019-04-06
-1406843,771944,1,1,1,0,2017-06-25,2017-06-25
-1406843,771984,1,1,1,0,2016-05-19,2016-05-19
-1406843,771994,2,2,2,0,2016-05-21,2016-05-20
-1406843,771996,1,1,1,0,2016-05-21,2016-05-21
-1406843,772070,1,1,1,0,2019-05-08,2019-05-08
-1406843,772298,1,1,1,0,2017-04-13,2017-04-13
-1406843,772908,1,1,1,0,2018-04-28,2018-04-28
-1406843,772909,1,1,1,0,2019-04-26,2019-04-26
-1406843,772910,1,1,1,0,2019-04-26,2019-04-26
-1406843,772972,1,1,1,0,2019-04-27,2019-04-27
-1406843,772975,1,1,1,1,2019-04-27,2019-04-27
-1406843,772976,1,1,1,0,2019-04-27,2019-04-27
-1406843,772977,1,1,1,1,2019-04-27,2019-04-27
-1406843,772978,1,1,1,0,2019-04-27,2019-04-27
-1406843,772980,1,1,1,0,2019-04-27,2019-04-27
-1406843,772981,1,1,1,0,2018-05-07,2018-05-07
-1406843,773036,1,1,1,0,2019-04-28,2019-04-28
-1406843,773041,1,1,1,0,2019-04-28,2019-04-28
-1406843,773046,1,1,1,0,2019-04-28,2019-04-28
-1406843,773050,2,2,1,0,2019-04-28,2019-04-28
-1406843,773051,1,1,1,0,2019-04-28,2019-04-28
-1406843,773053,1,1,1,0,2019-04-28,2019-04-28
-1406843,773877,2,2,1,0,2016-05-28,2016-05-28
-1406843,773979,1,1,1,0,2019-04-27,2019-04-27
-1406843,774149,1,1,1,0,2019-06-22,2019-06-22
-1406843,774152,1,1,1,0,2019-07-26,2019-07-26
-1406842,771748,1,1,1,1,2018-04-01,2018-04-01
-1406842,771985,1,1,1,0,2018-06-28,2018-06-28
-1406842,771995,1,1,1,0,2016-05-21,2016-05-21
-1406842,772973,1,1,1,0,2019-04-27,2019-04-27
-1406842,772981,1,1,1,0,2018-05-07,2018-05-07
-1406842,773051,1,1,1,0,2019-04-28,2019-04-28
-1406842,773066,1,1,1,0,2019-04-27,2019-04-27
-1406842,773880,1,1,1,0,2017-04-16,2017-04-16
-1406842,773884,2,1,1,0,2016-07-16,2016-07-16
-1406842,774077,1,1,1,0,2019-04-27,2019-04-27
-1406841,771996,1,1,1,0,2016-05-20,2016-05-20
-1406841,772738,1,1,1,0,2019-04-18,2019-04-18
-1406841,772909,1,1,1,0,2018-11-30,2018-11-30
-1406841,772910,1,1,1,0,2019-04-26,2019-04-26
-1406841,772911,1,1,1,0,2016-06-19,2016-06-19
-1406841,772977,1,1,1,0,2019-04-27,2019-04-27
-1406841,773049,1,1,1,0,2019-04-28,2019-04-28
-1406841,773056,1,1,1,0,2019-04-28,2019-04-28
-1406841,773877,1,1,1,0,2016-07-09,2016-07-09
-1406841,773881,1,1,1,0,2016-06-18,2016-06-18
-1406841,773883,2,2,1,0,2019-06-08,2019-06-08
-1406841,774077,1,1,1,0,2019-04-27,2019-04-27
-1406841,774149,1,1,1,0,2019-06-22,2019-06-22
-1406841,774326,1,1,1,0,2017-08-09,2017-08-09
-1406841,774358,1,1,1,0,2017-08-09,2017-08-09
-1406840,771352,2,2,1,0,2019-04-01,2019-04-01
-1406840,771942,1,1,1,0,2017-06-25,2017-06-25
-1406840,772309,1,1,1,1,2019-05-04,2019-05-04
-1406840,773037,1,1,1,0,2019-04-28,2019-04-28
-1406840,773048,1,1,1,0,2019-04-28,2019-04-28
-1406840,773051,1,1,1,0,2019-04-28,2019-04-28
-1406840,773259,1,1,1,0,2017-04-17,2017-04-17
-1406840,773444,1,1,1,0,2019-04-27,2019-04-27
-1406840,773879,5,5,1,0,2017-04-16,2017-04-16
-1406840,773881,5,5,1,0,2016-11-11,2016-09-03
-1406840,773888,1,1,1,0,2016-07-23,2016-07-23
-1406840,774009,1,1,1,0,2016-06-18,2016-06-18
-1406840,774069,1,1,1,0,2016-11-05,2016-11-05
-1406840,774094,1,1,1,0,2019-04-13,2019-04-13
-1406840,774358,1,1,1,0,2017-07-15,2017-07-15
-1406840,774359,1,1,1,0,2017-05-29,2017-05-29
-1406840,774369,1,1,1,0,2017-06-14,2017-06-14
-1406839,771971,1,1,1,0,2016-05-20,2016-05-20
-1406839,771984,1,1,1,0,2016-05-20,2016-05-20
-1406839,772409,1,1,1,0,2019-04-09,2019-04-09
-1406839,772569,1,1,1,0,2019-04-04,2019-04-04
-1406839,772588,1,1,1,0,2018-09-29,2018-09-29
-1406839,772714,1,1,1,0,2019-05-24,2019-05-24
-1406839,773046,1,1,1,0,2019-04-28,2019-04-28
-1406839,773048,2,2,1,0,2019-04-28,2019-04-28
-1406839,773049,2,2,2,0,2019-04-28,2019-04-28
-1406839,773442,1,1,1,0,2019-04-27,2019-04-27
-1406839,773997,1,1,1,0,2019-04-27,2019-04-27
-1406839,774004,1,1,1,0,2019-04-27,2019-04-27
-1406839,774151,1,1,1,0,2019-06-29,2019-06-29
-1406838,771344,1,1,1,0,2017-05-20,2017-05-20
-1406838,771350,1,1,1,0,2019-04-01,2019-04-01
-1406838,771738,1,1,1,0,2016-02-21,2016-02-21
-1406838,771935,1,1,1,1,2018-07-18,2018-07-18
-1406838,771941,1,1,1,0,2017-06-25,2017-06-25
-1406838,771996,1,1,1,0,2019-05-19,2019-05-19
-1406838,772016,1,1,1,0,2017-06-11,2017-06-11
-1406838,772144,1,1,1,0,2019-05-29,2019-05-29
-1406838,772604,1,1,1,0,2017-07-05,2017-07-05
-1406838,772716,1,1,1,0,2019-06-03,2019-06-03
-1406838,772736,1,1,1,0,2017-07-23,2017-07-23
-1406838,772976,1,1,1,0,2019-04-27,2019-04-27
-1406838,773050,1,1,1,0,2019-04-28,2019-04-28
-1406838,774065,1,1,1,0,2016-10-23,2016-10-23
-1406838,774105,1,1,1,0,2016-12-03,2016-12-03
-1406838,774151,2,2,1,0,2019-06-29,2019-06-19
-1406837,771738,1,1,1,0,2019-05-12,2019-05-12
-1406837,771983,1,1,1,0,2016-05-20,2016-05-20
-1406837,772007,1,1,1,0,2016-05-19,2016-05-19
-1406837,772008,1,1,1,0,2016-05-19,2016-05-19
-1406837,772015,1,1,1,0,2017-06-11,2017-06-11
-1406837,772016,2,2,1,0,2017-06-11,2017-06-11
-1406837,772735,1,1,1,0,2018-04-08,2018-04-08
-1406837,772914,1,1,1,0,2018-08-19,2018-08-19
-1406837,773045,1,1,1,0,2019-04-28,2019-04-28
-1406837,773047,2,2,2,0,2019-04-28,2019-04-28
-1406837,773056,1,1,1,0,2019-04-28,2019-04-28
-1406837,773884,1,1,1,0,2017-04-16,2017-04-16
-1406837,773886,1,1,1,0,2019-06-08,2019-06-08
-1406837,773887,1,1,1,0,2016-07-23,2016-07-23
-1406837,773926,1,1,1,0,2019-04-27,2019-04-27
-1406837,774067,1,1,1,0,2016-07-09,2016-07-09
-1406837,774079,1,1,1,0,2019-04-27,2019-04-27
-1406837,774086,1,1,1,0,2016-10-29,2016-10-29
-1406837,774104,1,1,1,0,2019-04-13,2019-04-13
-1406837,774107,1,1,1,0,2019-07-21,2019-07-21
-1406837,774153,1,1,1,0,2017-04-12,2017-04-12
-1406836,771943,1,1,1,1,2017-06-25,2017-06-25
-1406836,771944,1,1,1,0,2017-06-25,2017-06-25
-1406836,771945,1,1,1,0,2017-06-25,2017-06-25
-1406836,771990,1,1,1,0,2018-04-14,2018-04-14
-1406836,772096,1,1,1,1,2019-04-06,2019-04-06
-1406836,772715,1,1,1,1,2019-05-23,2019-05-23
-1406836,772973,1,1,1,0,2019-04-27,2019-04-27
-1406836,773035,2,2,2,1,2019-04-28,2019-04-28
-1406836,773045,1,1,1,0,2019-04-28,2019-04-28
-1406836,773046,3,2,3,0,2019-04-28,2019-04-28
-1406836,773047,2,2,2,0,2019-04-28,2019-04-28
-1406836,773052,1,1,1,0,2019-04-28,2019-04-28
-1406836,773054,1,1,1,0,2019-04-28,2019-04-28
-1406836,773882,2,2,1,0,2017-04-16,2017-04-16
-1406836,773886,2,2,1,0,2016-10-23,2016-09-21
-1406836,773887,1,1,1,0,2017-04-16,2017-04-16
-1406836,773891,6,6,1,0,2016-07-09,2016-06-07
-1406836,773893,1,1,1,0,2019-04-27,2019-04-27
-1406836,774079,1,1,1,0,2019-04-27,2019-04-27
-1406836,774104,1,1,1,0,2016-10-29,2016-10-29
-1406836,774105,1,1,1,0,2016-10-29,2016-10-29
-1406836,774146,1,1,1,0,2019-06-10,2019-06-10
-1406836,774364,1,1,1,0,2017-05-29,2017-05-29
-1406835,772687,1,1,1,1,2019-05-23,2019-05-23
-1406835,772970,1,1,1,0,2019-04-27,2019-04-27
-1406835,772974,1,1,1,0,2019-04-27,2019-04-27
-1406835,773034,1,1,1,0,2019-04-28,2019-04-28
-1406835,773038,1,1,1,0,2019-04-28,2019-04-28
-1406835,773044,1,1,1,0,2019-04-28,2019-04-28
-1406835,773045,2,2,1,0,2019-04-28,2019-04-28
-1406835,773046,1,1,1,0,2019-04-28,2019-04-28
-1406835,773047,2,2,2,0,2019-04-28,2019-04-28
-1406835,773051,1,1,1,0,2019-04-28,2019-04-28
-1406835,773163,1,1,1,1,2019-05-02,2019-05-02
-1406835,773237,1,1,1,0,2017-04-17,2017-04-17
-1406835,773886,1,1,1,0,2019-06-25,2019-06-25
-1406835,773891,1,1,1,0,2019-04-27,2019-04-27
-1406835,773901,1,1,1,0,2017-05-20,2017-05-20
-1406835,773996,1,1,1,0,2018-09-05,2018-09-05
-1406835,774004,1,1,1,0,2016-06-18,2016-06-18
-1406835,774076,2,2,1,0,2019-07-04,2019-07-04
-1406835,774091,1,1,1,0,2019-04-27,2019-04-27
-1406835,774148,1,1,1,0,2019-04-27,2019-04-27
-1406835,774149,1,1,1,0,2019-06-10,2019-06-10
-1406834,771345,1,1,1,0,2019-04-01,2019-04-01
-1406834,771347,1,1,1,0,2019-05-17,2019-05-17
-1406834,771946,1,1,1,0,2017-06-25,2017-06-25
-1406834,772902,1,1,1,1,2018-04-01,2018-04-01
-1406834,772973,1,1,1,0,2019-04-27,2019-04-27
-1406834,772977,1,1,1,0,2018-05-07,2018-05-07
-1406834,772994,1,1,1,0,2019-04-28,2019-04-28
-1406834,773034,1,1,1,0,2019-04-28,2019-04-28
-1406834,773039,1,1,1,0,2019-04-28,2019-04-28
-1406834,773043,1,1,1,0,2019-04-28,2019-04-28
-1406834,773045,1,1,1,0,2019-04-28,2019-04-28
-1406834,773047,2,2,2,0,2019-04-28,2019-04-28
-1406834,773048,1,1,1,0,2019-04-28,2019-04-28
-1406834,773050,1,1,1,0,2019-04-28,2019-04-28
-1406834,773051,2,2,1,0,2019-04-28,2019-04-28
-1406834,773053,1,1,1,0,2019-04-28,2019-04-28
-1406834,773056,1,1,1,0,2019-04-28,2019-04-28
-1406834,773057,1,1,1,0,2019-04-25,2019-04-25
-1406834,773277,1,1,1,1,2017-10-10,2017-10-10
-1406834,773884,1,1,1,0,2016-08-07,2016-08-07
-1406834,773888,1,1,1,0,2019-06-27,2019-06-27
-1406834,773893,1,1,1,0,2019-05-25,2019-05-25
-1406834,773905,1,1,1,0,2019-06-16,2019-06-16
-1406834,774067,1,1,1,0,2016-11-05,2016-11-05
-1406834,774146,2,2,2,0,2019-06-10,2019-05-30
-1406834,774147,1,1,1,0,2019-06-10,2019-06-10
-1406834,774164,1,1,1,0,2019-06-10,2019-06-10
-1406833,772585,1,1,1,0,2018-10-07,2018-10-07
-1406833,772974,1,1,1,0,2019-04-27,2019-04-27
-1406833,773034,1,1,1,1,2019-04-28,2019-04-28
-1406833,773035,1,1,1,0,2019-04-28,2019-04-28
-1406833,773040,2,2,2,0,2019-04-28,2019-04-28
-1406833,773044,1,1,1,0,2019-04-28,2019-04-28
-1406833,773045,1,1,1,0,2019-04-28,2019-04-28
-1406833,773046,2,2,2,0,2019-04-28,2019-04-28
-1406833,773049,1,1,1,0,2019-04-28,2019-04-28
-1406833,773050,2,2,2,0,2019-04-28,2019-04-28
-1406833,773053,2,2,2,0,2019-04-28,2019-04-28
-1406833,773058,1,1,1,0,2019-04-28,2019-04-28
-1406833,773060,1,1,1,0,2019-04-28,2019-04-28
-1406833,773168,1,1,1,1,2019-04-26,2019-04-26
-1406833,773260,1,1,1,1,2017-04-17,2017-04-17
-1406833,773888,1,1,1,0,2019-06-27,2019-06-27
-1406833,773895,1,1,1,0,2019-04-27,2019-04-27
-1406833,773898,4,3,1,0,2017-05-14,2017-04-16
-1406833,773901,1,1,1,0,2019-04-27,2019-04-27
-1406833,773903,1,1,1,0,2019-04-27,2019-04-27
-1406833,773907,1,1,1,0,2019-06-16,2019-06-16
-1406833,773909,1,1,1,0,2019-04-27,2019-04-27
-1406833,773910,2,2,2,0,2019-06-16,2019-05-22
-1406833,773998,2,2,2,0,2019-03-27,2018-10-12
-1406832,771944,1,1,1,0,2017-06-25,2017-06-25
-1406832,772234,1,1,1,0,2019-05-29,2019-05-29
-1406832,772404,1,1,1,1,2018-09-07,2018-09-07
-1406832,773035,1,1,1,0,2018-11-11,2018-11-11
-1406832,773038,1,1,1,0,2019-04-28,2019-04-28
-1406832,773040,3,3,3,0,2019-04-28,2019-04-28
-1406832,773041,1,1,1,0,2019-04-28,2019-04-28
-1406832,773042,1,1,1,0,2019-04-28,2019-04-28
-1406832,773044,2,2,2,0,2019-04-28,2019-04-28
-1406832,773046,1,1,1,0,2019-04-28,2019-04-28
-1406832,773048,1,1,1,0,2019-04-28,2019-04-28
-1406832,773049,2,2,2,0,2019-04-28,2019-04-28
-1406832,773058,1,1,1,0,2019-04-28,2019-04-28
-1406832,773061,1,1,1,0,2019-04-28,2019-04-28
-1406832,773889,1,1,1,0,2019-06-16,2019-06-16
-1406832,773891,1,1,1,0,2016-07-16,2016-07-16
-1406832,773892,1,1,1,0,2016-09-03,2016-09-03
-1406832,773895,1,1,1,0,2019-04-27,2019-04-27
-1406832,773899,1,1,1,0,2017-09-09,2017-09-09
-1406832,773905,1,1,1,0,2016-11-26,2016-11-26
-1406832,773910,1,1,1,0,2019-04-27,2019-04-27
-1406832,774000,1,1,1,0,2016-07-02,2016-07-02
-1406832,774086,1,1,1,0,2016-10-29,2016-10-29
-1406832,774162,1,1,1,0,2019-06-22,2019-06-22
-1406831,771597,1,1,1,0,2019-01-17,2019-01-17
-1406831,771943,1,1,1,0,2017-06-25,2017-06-25
-1406831,771945,1,1,1,0,2017-06-25,2017-06-25
-1406831,772464,1,1,1,1,2018-05-01,2018-05-01
-1406831,772503,1,1,1,0,2019-07-12,2019-07-12
-1406831,772536,1,1,1,0,2018-09-29,2018-09-29
-1406831,772974,2,2,1,0,2019-04-27,2019-04-27
-1406831,773032,1,1,1,1,2019-04-28,2019-04-28
-1406831,773033,1,1,1,0,2019-04-28,2019-04-28
-1406831,773040,1,1,1,0,2019-04-28,2019-04-28
-1406831,773043,1,1,1,0,2019-04-28,2019-04-28
-1406831,773044,1,1,1,0,2019-04-28,2019-04-28
-1406831,773046,1,1,1,0,2019-04-28,2019-04-28
-1406831,773048,1,1,1,0,2018-02-19,2018-02-19
-1406831,773056,1,1,1,0,2019-04-28,2019-04-28
-1406831,773168,2,2,1,2,2019-04-26,2019-04-26
-1406831,773659,1,1,1,0,2018-05-14,2018-05-14
-1406831,773717,1,1,1,0,2019-04-17,2019-04-17
-1406831,773886,1,1,1,0,2016-11-11,2016-11-11
-1406831,773889,1,1,1,0,2019-06-22,2019-06-22
-1406831,773893,1,1,1,0,2019-07-04,2019-07-04
-1406831,773900,1,1,1,0,2016-06-18,2016-06-18
-1406831,774142,1,1,1,0,2019-04-28,2019-04-28
-1406830,771342,1,1,1,0,2019-04-01,2019-04-01
-1406830,771946,1,1,1,0,2017-06-25,2017-06-25
-1406830,772259,1,1,1,0,2018-05-10,2018-05-10
-1406830,772463,1,1,1,1,2018-05-01,2018-05-01
-1406830,772499,1,1,1,0,2018-09-28,2018-09-28
-1406830,772502,1,1,1,0,2019-06-15,2019-06-15
-1406830,772676,1,1,1,0,2018-07-14,2018-07-14
-1406830,773039,1,1,1,0,2019-04-28,2019-04-28
-1406830,773044,1,1,1,0,2019-04-28,2019-04-28
-1406830,773045,1,1,1,0,2019-04-28,2019-04-28
-1406830,773046,1,1,1,0,2019-04-28,2019-04-28
-1406830,773893,1,1,1,0,2019-06-15,2019-06-15
-1406830,773897,14,12,1,0,2017-05-20,2017-05-20
-1406830,773919,1,1,1,0,2019-04-27,2019-04-27
-1406830,774076,2,2,1,0,2016-11-05,2016-11-05
-1406830,774092,1,1,1,0,2016-07-02,2016-07-02
-1406830,774130,1,1,1,0,2016-04-17,2016-04-17
-1406830,774132,1,1,1,0,2017-12-09,2017-12-09
-1406829,770325,1,1,1,0,2017-01-15,2017-01-15
-1406829,772534,1,1,1,0,2016-08-06,2016-08-06
-1406829,772673,1,1,1,0,2017-06-02,2017-06-02
-1406829,773042,1,1,1,0,2019-04-28,2019-04-28
-1406829,773043,1,1,1,0,2019-04-28,2019-04-28
-1406829,773044,1,1,1,0,2019-04-28,2019-04-28
-1406829,773062,1,1,1,0,2019-04-25,2019-04-25
-1406829,773188,1,1,1,1,2019-03-11,2019-03-11
-1406829,773886,1,1,1,0,2019-06-30,2019-06-30
-1406829,773896,1,1,1,0,2019-04-27,2019-04-27
-1406829,773898,1,1,1,0,2017-04-16,2017-04-16
-1406829,773901,3,2,1,0,2017-05-20,2017-05-20
-1406829,773916,1,1,1,0,2019-04-27,2019-04-27
-1406829,773917,1,1,1,0,2017-04-16,2017-04-16
-1406829,773918,1,1,1,0,2017-04-16,2017-04-16
-1406829,773966,2,2,1,0,2016-07-02,2016-07-02
-1406829,773973,1,1,1,0,2019-04-27,2019-04-27
-1406829,773980,1,1,1,0,2019-04-27,2019-04-27
-1406829,773984,1,1,1,0,2019-04-27,2019-04-27
-1406829,773986,2,2,1,0,2019-04-27,2019-04-27
-1406829,773987,2,2,1,0,2019-04-27,2019-04-27
-1406829,773988,1,1,1,0,2019-03-26,2019-03-26
-1406829,773989,1,1,1,0,2019-03-26,2019-03-26
-1406829,773999,1,1,1,0,2019-04-27,2019-04-27
-1406828,770329,1,1,1,0,2018-01-28,2018-01-28
-1406828,772500,1,1,1,0,2018-08-01,2018-08-01
-1406828,772552,1,1,1,0,2018-05-26,2018-05-26
-1406828,773041,2,2,2,0,2019-04-28,2019-04-28
-1406828,773045,1,1,1,0,2019-04-28,2019-04-28
-1406828,773890,1,1,1,0,2017-05-14,2017-05-14
-1406828,773894,1,1,1,0,2019-04-27,2019-04-27
-1406828,773895,1,1,1,0,2019-04-27,2019-04-27
-1406828,773903,1,1,1,0,2016-06-18,2016-06-18
-1406828,773906,4,4,1,0,2017-05-14,2017-05-14
-1406828,773919,1,1,1,0,2016-11-26,2016-11-26
-1406828,773932,1,1,1,0,2019-04-27,2019-04-27
-1406828,773958,1,1,1,0,2018-04-30,2018-04-30
-1406828,773976,1,1,1,0,2019-04-27,2019-04-27
-1406828,773983,1,1,1,0,2019-04-27,2019-04-27
-1406828,773987,2,2,1,0,2019-04-27,2019-04-27
-1406828,773995,1,1,1,0,2018-04-30,2018-04-30
-1406828,773997,1,1,1,0,2019-03-27,2019-03-27
-1406828,774126,1,1,1,0,2018-04-07,2018-04-07
-1406828,774314,1,1,1,0,2017-06-08,2017-06-08
-1406827,772045,2,2,1,0,2019-06-18,2019-06-18
-1406827,772095,1,1,1,0,2016-05-19,2016-05-19
-1406827,772291,1,1,1,0,2017-04-13,2017-04-13
-1406827,772486,1,1,1,0,2017-08-05,2017-08-05
-1406827,773039,1,1,1,0,2019-04-28,2019-04-28
-1406827,773041,1,1,1,0,2019-04-28,2019-04-28
-1406827,773214,1,1,1,0,2017-06-29,2017-06-29
-1406827,773878,2,2,1,0,2017-05-20,2017-05-20
-1406827,773907,1,1,1,0,2017-04-16,2017-04-16
-1406827,773908,1,1,1,0,2017-04-16,2017-04-16
-1406827,773910,6,5,1,0,2016-11-11,2016-07-16
-1406827,773911,1,1,1,0,2017-04-16,2017-04-16
-1406827,773925,1,1,1,0,2017-04-16,2017-04-16
-1406827,773988,1,1,1,0,2018-04-30,2018-04-30
-1406827,773995,1,1,1,0,2018-04-30,2018-04-30
-1406827,774132,1,1,1,0,2018-04-07,2018-04-07
-1406827,774368,1,1,1,0,2017-08-09,2017-08-09
-1406826,771728,1,1,1,1,2018-04-01,2018-04-01
-1406826,771948,1,1,1,1,2017-06-25,2017-06-25
-1406826,772032,1,1,1,1,2018-04-21,2018-04-21
-1406826,772068,1,1,1,1,2019-03-29,2019-03-29
-1406826,772143,1,1,1,0,2019-06-26,2019-06-26
-1406826,772292,1,1,1,0,2019-06-16,2019-06-16
-1406826,772535,1,1,1,0,2018-10-08,2018-10-08
-1406826,772536,1,1,1,0,2019-06-27,2019-06-27
-1406826,772783,1,1,1,0,2017-08-27,2017-08-27
-1406826,772820,1,1,1,1,2019-05-19,2019-05-19
-1406826,773043,1,1,1,0,2019-04-28,2019-04-28
-1406826,773061,1,1,1,0,2019-04-28,2019-04-28
-1406826,773889,3,3,1,0,2017-05-20,2016-11-11
-1406826,773899,1,1,1,0,2017-04-16,2017-04-16
-1406826,773907,1,1,1,0,2017-05-14,2017-05-14
-1406826,773908,1,1,1,1,2017-04-16,2017-04-16
-1406826,773921,1,1,1,0,2019-04-27,2019-04-27
-1406826,773931,1,1,1,0,2019-04-27,2019-04-27
-1406826,773934,2,2,2,0,2019-04-27,2019-04-11
-1406826,773953,1,1,1,0,2019-04-27,2019-04-27
-1406826,773995,1,1,1,0,2018-04-30,2018-04-30
-1406826,774074,1,1,1,0,2017-05-06,2017-05-06
-1406826,774079,1,1,1,0,2019-04-27,2019-04-27
-1406826,774099,1,1,1,0,2019-06-12,2019-06-12
-1406826,774125,1,1,1,0,2019-06-28,2019-06-28
-1406826,774129,1,1,1,0,2019-04-27,2019-04-27
-1406825,771729,1,1,1,1,2019-03-30,2019-03-30
-1406825,771794,1,1,1,1,2016-05-18,2016-05-18
-1406825,772055,1,1,1,1,2019-06-06,2019-06-06
-1406825,772573,1,1,1,1,2018-04-18,2018-04-18
-1406825,772668,1,1,1,1,2017-10-08,2017-10-08
-1406825,772669,1,1,1,1,2018-07-14,2018-07-14
-1406825,772973,1,1,1,0,2019-04-26,2019-04-26
-1406825,773060,1,1,1,0,2019-04-28,2019-04-28
-1406825,773190,1,1,1,1,2019-03-11,2019-03-11
-1406825,773883,1,1,1,0,2017-05-20,2017-05-20
-1406825,773926,1,1,1,0,2019-04-27,2019-04-27
-1406825,773961,1,1,1,0,2016-07-02,2016-07-02
-1406825,773979,1,1,1,0,2019-04-27,2019-04-27
-1406825,774078,3,3,1,0,2016-11-05,2016-11-05
-1406825,774120,1,1,1,0,2019-06-10,2019-06-10
-1406825,774133,1,1,1,0,2019-04-27,2019-04-27
-1406825,774371,1,1,1,0,2017-05-20,2017-05-20
-1406824,771349,1,1,1,0,2016-12-20,2016-12-20
-1406824,771722,1,1,1,1,2019-03-30,2019-03-30
-1406824,772522,1,1,1,0,2018-08-10,2018-08-10
-1406824,772663,1,1,1,1,2019-06-01,2019-06-01
-1406824,772976,1,1,1,0,2019-05-17,2019-05-17
-1406824,773921,1,1,1,0,2017-04-16,2017-04-16
-1406824,773937,1,1,1,0,2018-04-12,2018-04-12
-1406824,773991,1,1,1,0,2016-06-18,2016-06-18
-1406824,774079,1,1,1,0,2019-04-27,2019-04-27
-1406824,774080,1,1,1,0,2018-05-20,2018-05-20
-1406824,774096,1,1,1,0,2017-04-12,2017-04-12
-1406824,774102,1,1,1,0,2018-04-07,2018-04-07
-1406824,774129,1,1,1,0,2016-12-03,2016-12-03
-1406824,774130,1,1,1,0,2019-04-27,2019-04-27
-1406824,774134,1,1,1,0,2019-06-28,2019-06-28
-1406824,774138,2,2,1,0,2019-04-27,2019-04-27
-1406824,774373,1,1,1,0,2017-07-15,2017-07-15
-1406823,772240,1,1,1,0,2019-06-10,2019-06-10
-1406823,772262,1,1,1,0,2019-04-15,2019-04-15
-1406823,772659,1,1,1,0,2019-04-18,2019-04-18
-1406823,772921,1,1,1,0,2017-08-05,2017-08-05
-1406823,773062,1,1,1,0,2019-04-28,2019-04-28
-1406823,773188,1,1,1,0,2019-03-11,2019-03-11
-1406823,773534,1,1,1,1,2018-10-21,2018-10-21
-1406823,773897,1,1,1,0,2019-04-27,2019-04-27
-1406823,773923,2,2,1,0,2017-04-16,2017-04-16
-1406823,773943,1,1,1,0,2019-04-27,2019-04-27
-1406823,773945,1,1,1,0,2019-04-27,2019-04-27
-1406823,773953,1,1,1,0,2018-04-30,2018-04-30
-1406823,773969,1,1,1,0,2016-06-18,2016-06-18
-1406823,773984,2,2,1,0,2016-08-13,2016-08-13
-1406823,774101,1,1,1,0,2017-04-12,2017-04-12
-1406823,774133,1,1,1,0,2019-06-28,2019-06-28
-1406822,771732,1,1,1,1,2019-04-06,2019-04-06
-1406822,772586,1,1,1,1,2019-04-27,2019-04-27
-1406822,772644,1,1,1,0,2019-05-23,2019-05-23
-1406822,773064,1,1,1,0,2019-04-28,2019-04-28
-1406822,773076,1,1,1,0,2019-04-28,2019-04-28
-1406822,773887,2,2,1,0,2016-11-11,2016-11-11
-1406822,773900,1,1,1,0,2017-04-16,2017-04-16
-1406822,773920,2,2,1,0,2016-11-26,2016-09-20
-1406822,773924,1,1,1,0,2019-04-27,2019-04-27
-1406822,773925,1,1,1,0,2017-04-16,2017-04-16
-1406822,773927,1,1,1,0,2019-04-27,2019-04-27
-1406822,773932,1,1,1,0,2019-04-27,2019-04-27
